Id,Applications,Cef,NBR Version,Kit,Remarks,Company,Tipologia Appplicazione
1634,5.7OSi-DAF,500189GT,,,,VOLVO PENTA,Inboard_Engines
1634,5.7OSi-BF,500189GT,,,,VOLVO PENTA,Inboard_Engines
1634,5.7OSi-CF,500189GT,,,,VOLVO PENTA,Inboard_Engines
1634,5.7OSi-DF,500189GT,,,,VOLVO PENTA,Inboard_Engines
1635,5.7OSi-E,500178G,,,,VOLVO PENTA,Inboard_Engines
1635,5.7OSi-EF,500178G,,,,VOLVO PENTA,Inboard_Engines
1635,5.7OSXi-E,500178G,,,,VOLVO PENTA,Inboard_Engines
1635,5.7OSXi-EF,500178G,,,,VOLVO PENTA,Inboard_Engines
1636,5.7OSi-300-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1636,5.7OSi-300-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1637,5.7OSi-G,500178G,,,,VOLVO PENTA,Inboard_Engines
1637,5.7OSi-GF,500178G,,,,VOLVO PENTA,Inboard_Engines
1638,5.7OSiE-300-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1638,5.7OSiE-300-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1639,5.7OSXi-A,500189GT,,,,VOLVO PENTA,Inboard_Engines
1639,5.7OSXi-B,500189GT,,,,VOLVO PENTA,Inboard_Engines
1639,5.7OSXi-C,500189GT,,,,VOLVO PENTA,Inboard_Engines
1639,5.7OSXi-D,500189GT,,,,VOLVO PENTA,Inboard_Engines
1639,5.7OSXi-AF,500189GT,,,,VOLVO PENTA,Inboard_Engines
1639,5.7OSXi-BF,500189GT,,,,VOLVO PENTA,Inboard_Engines
1639,5.7OSXi-CF,500189GT,,,,VOLVO PENTA,Inboard_Engines
1639,5.7OSXi-DF,500189GT,,,,VOLVO PENTA,Inboard_Engines
1640,5.7OSXi-E,500178G,,,,VOLVO PENTA,Inboard_Engines
1640,5.7OSXi-EF,500178G,,,,VOLVO PENTA,Inboard_Engines
1641,5.7OSXi-G,500178G,,,,VOLVO PENTA,Inboard_Engines
1641,5.7OXi-GF,500178G,,,,VOLVO PENTA,Inboard_Engines
1642,5.7OSXi-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1642,5.7OXi-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1643,5.7OSXiE-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1643,5.7OSXiE-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1644,5.7GS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1644,5.7GSi,500107GT,,,,VOLVO PENTA,Inboard_Engines
1644,5.8FL,500107GT,,,,VOLVO PENTA,Inboard_Engines
1644,5.8FSi,500107GT,,,,VOLVO PENTA,Inboard_Engines
1645,5.8Fi,500107GT,,,,VOLVO PENTA,Inboard_Engines
1645,500A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1645,500B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1645,501A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1645,501B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1645,570A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1646,5.8FIIHUBCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1646,5.8FIIHUECE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1647,5.8FIPHUBCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1648,5.8FIPHUCCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1648,5.8FIPHUECE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1648,5.8FIPHURCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1649,5.8FIPHUSCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1650,5.8FiPMDA,500107GT,,,,VOLVO PENTA,Inboard_Engines
1650,5.8FiPMDM,500107GT,,,,VOLVO PENTA,Inboard_Engines
1651,5.8FIPNCACE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1651,5.8FIPNCBCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1651,5.8FIPNCMCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1652,5.8FIPNCSCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1653,5.8FLIHUB,500107GT,,,,VOLVO PENTA,Inboard_Engines
1653,5.8FLIHUE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1654,5.8FLINCC,500107GT,,,,VOLVO PENTA,Inboard_Engines
1654,5.8FLINCS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1655,5.8FLPHUC,500107GT,,,,VOLVO PENTA,Inboard_Engines
1656,5.8FLPHUE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1656,5.8FLPHUR,500107GT,,,,VOLVO PENTA,Inboard_Engines
1657,5.8FLPMDA,500107GT,,,,VOLVO PENTA,Inboard_Engines
1658,5.8FLPNCA,500107GT,,,,VOLVO PENTA,Inboard_Engines
1659,5.8FLPNCB,500107GT,,,,VOLVO PENTA,Inboard_Engines
1659,5.8FLPNCM,500107GT,,,,VOLVO PENTA,Inboard_Engines
1659,5.8FLPNCS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1660,5.8FSIINCC,500107GT,,,,VOLVO PENTA,Inboard_Engines
1661,5.8FSIINCS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1662,5.8FSIPHUBCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1663,5.8FSIPHUCCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1663,5.8FSIPHUECE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1663,5.8FSIPHURCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1664,5.8FSIPHUSCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1665,5.8FSIPNCACE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1665,5.8FSIPNCD,500107GT,,,,VOLVO PENTA,Inboard_Engines
1666,5.8FSIPNCS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1667,5.8L,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1667,FL,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1667,FI,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1667,FSI,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1668,7.45Gi,500107GT,,,,VOLVO PENTA,Inboard_Engines
1669,7.4GIIHUBCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1670,7.4GIINCCCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1671,7.4GIINCSCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1672,7.4GIPBYCCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1672,7.4GIPBYDCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1673,7.4GiPEFS,500189GT,,,,VOLVO PENTA,Inboard_Engines
1674,7.4GIPLKDCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1674,7.4GIPLKECE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1675,7.4GIPNCACE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1676,7.4GIPNCBCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1676,7.4GIPNCMCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1676,7.4GIPNCSCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1677,7.4GIPWTR,500189GT,,,,VOLVO PENTA,Inboard_Engines
1678,7.4GLIHUB,500107GT,,,,VOLVO PENTA,Inboard_Engines
1679,7.4GLIMDA,500107GT,,,,VOLVO PENTA,Inboard_Engines
1679,7.4GLIMDM,500107GT,,,,VOLVO PENTA,Inboard_Engines
1680,7.4GLINCC,500107GT,,,,VOLVO PENTA,Inboard_Engines
1680,7.4GLINCS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1681,7.4GLPHUS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1681,7.4GIPHUSCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1682,7.4GLPLKD,500107GT,,,,VOLVO PENTA,Inboard_Engines
1682,7.4GLPLKE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1683,7.4GLPMDA,500107GT,,,,VOLVO PENTA,Inboard_Engines
1683,7.4GLPMDM,500107GT,,,,VOLVO PENTA,Inboard_Engines
1684,7.4GLPNCA,500107GT,,,,VOLVO PENTA,Inboard_Engines
1684,7.4GLPNCS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1684,7.4GLPNCM,500107GT,,,,VOLVO PENTA,Inboard_Engines
1684,7.4GLPNCB,500107GT,,,,VOLVO PENTA,Inboard_Engines
1685,7.4GSi,500107GT,,,,VOLVO PENTA,Inboard_Engines
1686,7.4GSIINCC,500107GT,,,,VOLVO PENTA,Inboard_Engines
1686,7.4GSIINCS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1687,7.4GSIPBYCCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1688,7.4GSiPEFS,500189GT,,,,VOLVO PENTA,Inboard_Engines
1689,7.4GSIPWTR,500189GT,,,,VOLVO PENTA,Inboard_Engines
1690,7.4GSIXHUS,500107GT,,,,VOLVO PENTA,Inboard_Engines
1691,7.4GSIXNCB,500107GT,,,,VOLVO PENTA,Inboard_Engines
1691,7.4GSIXNCM,500107GT,,,,VOLVO PENTA,Inboard_Engines
1692,7.4L,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1692,GL,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1692,GI,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1693,8.1L,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1693,GI,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1693,GXI,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1693,OSI,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1694,8.1GI-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-BF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-C,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-CF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-D,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-DF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-E,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-EF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-F,500107GT,,,,VOLVO PENTA,Inboard_Engines
1694,8.1GI-FF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1695,8.1Gi-G,500178G,,,,VOLVO PENTA,Inboard_Engines
1695,8.1Gi-GF,500178G,,,,VOLVO PENTA,Inboard_Engines
1696,8.1Gi-H,500178G,,,,VOLVO PENTA,Inboard_Engines
1696,8.1Gi-HF,500178G,,,,VOLVO PENTA,Inboard_Engines
1697,8.1Gi-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1697,8.1Gi-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1698,8.1GiC-400-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1698,8.1GiC-400JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1698,8.1GiC-400-Q,500178G,,,,VOLVO PENTA,Inboard_Engines
1699,8.1GiCE-400-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1699,8.1GiCE-400JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1700,8.1GiCE-400-M,500178G,,,,VOLVO PENTA,Inboard_Engines
1700,8.1GiCE-400MF,500178G,,,,VOLVO PENTA,Inboard_Engines
1701,8.1GII-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1701,8.1GII-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1701,8.1GII-C,500107GT,,,,VOLVO PENTA,Inboard_Engines
1701,8.1GII-E,500107GT,,,,VOLVO PENTA,Inboard_Engines
1701,8.1GII-F,500107GT,,,,VOLVO PENTA,Inboard_Engines
1702,8.1GiI-G,500178G,,,,VOLVO PENTA,Inboard_Engines
1703,8.1GiI-H,500178G,,,,VOLVO PENTA,Inboard_Engines
1704,8.1GiE-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1704,8.1GiE-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1705,8.1GiE-K,500178G,,,,VOLVO PENTA,Inboard_Engines
1705,8.1GiE-KF,500178G,,,,VOLVO PENTA,Inboard_Engines
1706,8.1GiE-M,500178G,,,,VOLVO PENTA,Inboard_Engines
1706,8.1GiE-MF,500178G,,,,VOLVO PENTA,Inboard_Engines
1707,8.1GSI-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1707,8.1GSII-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-AF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-BF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-C,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-CF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-D,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-DF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-E,500107GT,,,,VOLVO PENTA,Inboard_Engines
1708,8.1GXI-EF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1709,8.1GXi-F,500178G,,,,VOLVO PENTA,Inboard_Engines
1709,8.1GXi-FF,500178G,,,,VOLVO PENTA,Inboard_Engines
1710,8.1GXi-G,500178G,,,,VOLVO PENTA,Inboard_Engines
1710,8.1GXi-GF,500178G,,,,VOLVO PENTA,Inboard_Engines
1711,8.1GXi-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1711,8.1GXi-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1712,8.1GXiI-F,500178G,,,,VOLVO PENTA,Inboard_Engines
1713,8.1GXiI-G,500178G,,,,VOLVO PENTA,Inboard_Engines
1714,8.1GXiE-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1714,8.1GXiE-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1715,8.1GXiE-K,500178G,,,,VOLVO PENTA,Inboard_Engines
1715,8.1GXiE-KF,500178G,,,,VOLVO PENTA,Inboard_Engines
1716,8.1GXiE-M,500178G,,,,VOLVO PENTA,Inboard_Engines
1716,8.1GXiE-MF,500178G,,,,VOLVO PENTA,Inboard_Engines
1717,8.1GXII-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1717,8.1GXII-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1717,8.1GXII-C,500107GT,,,,VOLVO PENTA,Inboard_Engines
1717,8.1GXII-D,500107GT,,,,VOLVO PENTA,Inboard_Engines
1717,8.1GXII-E,500107GT,,,,VOLVO PENTA,Inboard_Engines
1718,8.1IPSCE-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1718,8.1IPSCE-MF,500178G,,,,VOLVO PENTA,Inboard_Engines
1719,8.1OSI-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1719,8.1OSI-AF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1719,8.1OSI-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1719,8.1OSI-BF,500107GT,,,,VOLVO PENTA,Inboard_Engines
1720,8.1OSi-C,500178G,,,,VOLVO PENTA,Inboard_Engines
1720,8.1OSi-CF,500178G,,,,VOLVO PENTA,Inboard_Engines
1721,8.1OSi-D,500178G,,,,VOLVO PENTA,Inboard_Engines
1721,8.1OSi-DF,500178G,,,,VOLVO PENTA,Inboard_Engines
1722,8.1OSi-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1722,8.10OSi-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1723,8.1OSiE-J,500178G,,,,VOLVO PENTA,Inboard_Engines
1723,8.1OSiE-JF,500178G,,,,VOLVO PENTA,Inboard_Engines
1724,8.2 GL,500107GT,,,,VOLVO PENTA,Inboard_Engines
1725,8.2GLIMDA,500107GT,,,,VOLVO PENTA,Inboard_Engines
1725,8.2GLIMDM,500107GT,,,,VOLVO PENTA,Inboard_Engines
1726,8.2GLPMDM,500107GT,,,,VOLVO PENTA,Inboard_Engines
1726,8.2GLPMDM,500107GT,,,,VOLVO PENTA,Inboard_Engines
1727,8.2GSIPBYCCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
1728,8.2GSiPEFS,500189GT,,,,VOLVO PENTA,Inboard_Engines
1729,8.2GSIPWTR,500189GT,,,,VOLVO PENTA,Inboard_Engines
1730,8.2GSIXNCB,500107GT,,,,VOLVO PENTA,Inboard_Engines
1731,8.2L,500534,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1732,110S,501001,,,Cover plate against hull/Patella di sigillatura,VOLVO PENTA,Inboard_Engines
1733,120S,501001,,,Cover plate against hull/Patella di sigillatura,VOLVO PENTA,Inboard_Engines
1733,120S-B,501001,,,Cover plate against hull/Patella di sigillatura,VOLVO PENTA,Inboard_Engines
1733,120S-C,501001,,,Cover plate against hull/Patella di sigillatura,VOLVO PENTA,Inboard_Engines
1733,120S-D,501001,,,Cover plate against hull/Patella di sigillatura,VOLVO PENTA,Inboard_Engines
1733,120S-E,501001,,,Cover plate against hull/Patella di sigillatura,VOLVO PENTA,Inboard_Engines
1734,120S-E,500107GT,,,,VOLVO PENTA,Inboard_Engines
1735,200,501011,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1735,250,501011,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1735,270,501011,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1735,280DP,501011,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1735,280PT,501011,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1736,2001,500121GX,,,,VOLVO PENTA,Inboard_Engines
1736,2002,500121GX,,,,VOLVO PENTA,Inboard_Engines
1736,2003,500121GX,,,,VOLVO PENTA,Inboard_Engines
1737,2001AG,500121GX,,,,VOLVO PENTA,Inboard_Engines
1737,2001B,500121GX,,,,VOLVO PENTA,Inboard_Engines
1737,2001BG,500121GX,,,,VOLVO PENTA,Inboard_Engines
1738,2001B,500121GX,,,,VOLVO PENTA,Inboard_Engines
1738,2002B,500121GX,,,,VOLVO PENTA,Inboard_Engines
1738,2003B,500121GX,,,,VOLVO PENTA,Inboard_Engines
1739,2002,500121GX,,,,VOLVO PENTA,Inboard_Engines
1739,2002AG,500121GX,,,,VOLVO PENTA,Inboard_Engines
1739,2002B,500121GX,,,,VOLVO PENTA,Inboard_Engines
1739,2002BG,500121GX,,,,VOLVO PENTA,Inboard_Engines
1739,2002D,500121GX,,,,VOLVO PENTA,Inboard_Engines
1740,2003,500121GX,,,,VOLVO PENTA,Inboard_Engines
1740,2003AG,500121GX,,,,VOLVO PENTA,Inboard_Engines
1740,2003B,500121GX,,,,VOLVO PENTA,Inboard_Engines
1740,2003BG,500121GX,,,,VOLVO PENTA,Inboard_Engines
1740,2003D,500121GX,,,,VOLVO PENTA,Inboard_Engines
1741,200,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1741,290DPA,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1741,SP,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1741,DP-A,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1741,DP-E,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1741,DPX,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1742,200,500505,,,Exhaust bellow/Soffietto scarico ,VOLVO PENTA,Inboard_Engines
1742,290DPA,500505,,,Exhaust bellow/Soffietto scarico ,VOLVO PENTA,Inboard_Engines
1742,SP,500505,,,Exhaust bellow/Soffietto scarico ,VOLVO PENTA,Inboard_Engines
1742,DP-A,500505,,,Exhaust bellow/Soffietto scarico ,VOLVO PENTA,Inboard_Engines
1742,DP-E,500505,,,Exhaust bellow/Soffietto scarico ,VOLVO PENTA,Inboard_Engines
1742,DPX,500505,,,Exhaust bellow/Soffietto scarico ,VOLVO PENTA,Inboard_Engines
1743,2003T,500107GT,,,,VOLVO PENTA,Inboard_Engines
1743,2003TB,500107GT,,,,VOLVO PENTA,Inboard_Engines
1743,AQD21A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1743,AQD21B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1744,230,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1745,230A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1745,230B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1746,230B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1747,230A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1747,SP-A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1747,SP-MT,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1748,230A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1748,SP-SP,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1749,250,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1750,250A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1750,SP-A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1750,SP-MT,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1751,250A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1751,250B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1752,250A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1752,250B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1753,251A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1754,251A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1755,280B,500133G,,,,VOLVO PENTA,Inboard_Engines
1755,290A,500133G,,,,VOLVO PENTA,Inboard_Engines
1755,290DP,500133G,,,,VOLVO PENTA,Inboard_Engines
1756,290,501002K,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1756,290A,501002K,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1756,290DP,501002K,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1756,290DPA,501002K,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1756,DP-A,501002K,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1756,DP-A1,501002K,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
1757,430A,500133G,,,,VOLVO PENTA,Inboard_Engines
1757,430B,500133G,,,,VOLVO PENTA,Inboard_Engines
1757,431A,500133G,,,,VOLVO PENTA,Inboard_Engines
1757,431B,500133G,,,,VOLVO PENTA,Inboard_Engines
1757,432A,500133G,,,,VOLVO PENTA,Inboard_Engines
1757,434A,500133G,,,,VOLVO PENTA,Inboard_Engines
1758,430A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1758,430B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1759,431A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1759,431B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1760,432A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1761,434A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1762,500A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1763,500A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1764,500B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1765,500B,500133G,,,,VOLVO PENTA,Inboard_Engines
1766,501A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1767,501A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1768,501A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1768,MS4,500107GT,,,,VOLVO PENTA,Inboard_Engines
1769,501B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1770,501B,500133G,,,,VOLVO PENTA,Inboard_Engines
1771,570A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1771,572A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1772,570A,500133G,,,,VOLVO PENTA,Inboard_Engines
1772,MS4A,500133G,,,,VOLVO PENTA,Inboard_Engines
1772,571A,500133G,,,,VOLVO PENTA,Inboard_Engines
1772,572A,500133G,,,,VOLVO PENTA,Inboard_Engines
1772,7.4GL,500133G,,,,VOLVO PENTA,Inboard_Engines
1773,571A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1774,571A,500133G,,,,VOLVO PENTA,Inboard_Engines
1775,740A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1776,740B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1777,740A,500133G,,,,VOLVO PENTA,Inboard_Engines
1777,740B,500133G,,,,VOLVO PENTA,Inboard_Engines
1778,AD30/A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1779,AD30A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1780,AD31A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1780,AD31B,500106GT,,,,VOLVO PENTA,Inboard_Engines
1780,AD31D,500106GT,,,,VOLVO PENTA,Inboard_Engines
1780,AD31L-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1781,AD31A/B/D/XD,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1782,AD31P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
